-1.911212280039100569e-02
-2.400813813749767128e-02
-1.639034018774893769e-02
-5.580131226674053813e-02
-9.056023587939164565e-02
-2.069533152906266951e-02
-5.817662020557320957e-02
3.349762996339567672e-02
-1.638000470305023271e-02
-2.504552817311101257e-02
