3.125553375015190094e-02
2.929479744527973412e-02
3.908725628948049070e-03
2.208549455753090751e-02
-2.373601329852451786e-02
-2.167111364371854254e-02
-4.790226308737592642e-02
2.348033858567204896e-02
-9.471764425631008441e-04
3.335283274365605233e-02
-8.927271000676523585e-03
2.156789563759334023e-03
-2.163502467795971190e-02
-5.438429317949564079e-02
2.426282797713219183e-02
-3.259618900352470594e-02
6.090289589287025546e-02
2.447799650996456203e-02
-7.773279168336863498e-02
2.238262283769522701e-02
-1.347357695895298746e-02
